,condition,flyid,loopN,loop_length,distance_patch_0,fed,normFed,deltaCFF,pathLengthDistanceRatio,maxDistBin_uneven,maxDistBin,deltaCFFBin,loopN_bin,loopN_binShort,loopN_binShort_num
325,sucrose,fly01,10,12.020269171731735,3.436623435244634,108.12576400000268,0.492,0.00022303992094817315,3.4976974923864708,"[3, 6)","[0, 4)","[0.0, 0.1)","[9, 13)","[10, 13)",3.0
326,sucrose,fly01,11,21.214071290237626,6.324260612031268,110.69225100000298,0.504,0.001008229343861869,3.354395492475436,"[6, 9)","[4, 8)","[0.0, 0.1)","[9, 13)","[10, 13)",3.0
327,sucrose,fly01,12,6.427634371429734,4.056512321222416,111.02556100000302,0.505,0.0005307793212948192,1.5845223340755905,"[3, 6)","[4, 8)","[0.0, 0.1)","[9, 13)","[10, 13)",3.0
328,sucrose,fly01,13,20.347847562734103,5.240608799010074,111.6588500000031,0.508,0.0004815580871492392,3.882725908977925,"[3, 6)","[4, 8)","[0.0, 0.1)","[13, 17)","[13, 16)",4.0
329,sucrose,fly01,14,11.72880540661208,3.1110711784980394,117.25845800000377,0.534,0.0014074491704563,3.7700215564577677,"[3, 6)","[0, 4)","[0.0, 0.1)","[13, 17)","[13, 16)",4.0
330,sucrose,fly01,15,4.054141353568745,2.690669840813548,139.02360100000638,0.633,0.008950626980242397,1.506740549164865,"[0, 3)","[0, 4)","[0.0, 0.1)","[13, 17)","[13, 16)",4.0
331,sucrose,fly01,16,9.378915903193997,2.7653337652291508,146.32309000000726,0.666,0.0024585914199067513,3.3916035818615944,"[0, 3)","[0, 4)","[0.0, 0.1)","[13, 17)","[16, 19)",5.0
332,sucrose,fly01,17,13.584626263715826,3.414680681232033,150.98943000000781,0.687,0.0018234646821452538,3.978300617794349,"[3, 6)","[0, 4)","[0.0, 0.1)","[17, 21)","[16, 19)",5.0
333,sucrose,fly01,18,9.145610008915162,2.8811491951547334,168.3215500000099,0.766,0.006687216188136433,3.174292405369168,"[0, 3)","[0, 4)","[0.0, 0.1)","[17, 21)","[16, 19)",5.0
334,sucrose,fly01,19,23.812243722620263,8.2794241914726,170.62138900001017,0.777,0.0009102353842913857,2.876074853991139,"[6, 9)","[8, 12)","[0.0, 0.1)","[17, 21)","[19, 22)",6.0
335,sucrose,fly01,20,511.34360825900876,73.56125657836303,172.32127000001037,0.785,0.0007914163446086225,6.951262553736922,,,"[0.0, 0.1)","[17, 21)","[19, 22)",6.0
336,sucrose,fly01,21,68.80457525999688,9.970396102141349,180.48736500001135,0.822,0.00262450049445679,6.900886840916949,"[9, 12)","[8, 12)","[0.0, 0.1)","[21, 25)","[19, 22)",6.0
337,sucrose,fly01,22,4.315102502202876,3.03167658292861,182.98719000001165,0.833,0.0006653954893347733,1.4233386656417264,"[3, 6)","[0, 4)","[0.0, 0.1)","[21, 25)","[22, 25)",7.0
338,sucrose,fly01,23,8.419392602427827,2.9906610560050852,191.38660200001266,0.871,0.002443809514706477,2.815227952870869,"[0, 3)","[0, 4)","[0.0, 0.1)","[21, 25)","[22, 25)",7.0
339,sucrose,fly01,24,1.989043414032091,3.0360580376888935,192.38653200001278,0.876,0.0009072889238348619,0.6551401156830946,"[3, 6)","[0, 4)","[0.0, 0.1)","[21, 25)","[22, 25)",7.0
340,sucrose,fly01,25,168.09472449449711,39.455153432840966,203.21910700001408,0.925,0.003303518087210633,4.260399716367127,"[30, 40)","[36, 40)","[0.0, 0.1)","[25, 29)","[25, 28)",8.0
341,sucrose,fly03,1,2.405657251142397,2.4514329523777603,128.55766700000513,0.815,0.04022275217866627,0.9813269617710885,"[0, 3)","[0, 4)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
342,sucrose,fly03,2,13.167489635370588,5.09753003504163,157.08900300000855,0.996,0.008248119220026148,2.5831117315354972,"[3, 6)","[4, 8)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
343,sucrose,fly03,3,22.893628647911797,11.384153576098242,157.6222990000086,0.999,-0.0007372860740603865,2.0110084157664945,"[9, 12)","[8, 12)","[-0.1, 0.0)","[1, 5)","[1, 4)",0.0
344,sucrose,fly04,1,2.971043071758781,2.3791886692945,144.123244000007,0.098,0.06401473553783814,1.248763122531087,"[0, 3)","[0, 4)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
345,sucrose,fly04,2,3.209996087387537,2.3579528740072715,204.78566400001426,0.14,0.02562095070448682,1.3613487032640492,"[0, 3)","[0, 4)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
346,sucrose,fly05,1,2.22001952702613,2.1948758540356663,53.59624799999836,0.787,0.016279659962495446,1.0114556242186694,"[0, 3)","[0, 4)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
347,sucrose,fly05,2,10.21144737815994,5.165920748311798,64.9954499999975,0.955,0.00329153500870058,1.9766945479171356,"[3, 6)","[4, 8)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
348,sucrose,fly06,1,13.875898715862569,3.205833246372216,36.96407899999991,0.143,0.0399015242454776,4.328328284562152,"[3, 6)","[0, 4)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
349,sucrose,fly06,2,15.319228204230086,3.2356790616707176,60.59575799999771,0.234,0.023053406495753943,4.734470852099936,"[3, 6)","[0, 4)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
350,sucrose,fly06,3,6.416967683866271,2.8382281273818033,69.128493999998,0.267,0.008631799212183683,2.260906240044125,"[0, 3)","[0, 4)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
351,sucrose,fly06,4,4.314557797711332,2.8365131026036505,69.29514899999802,0.268,-0.00110086697315942,1.5210780425272765,"[0, 3)","[0, 4)","[-0.1, 0.0)","[1, 5)","[4, 7)",1.0
352,sucrose,fly06,5,6.288400650841304,3.1312245899712323,75.0280809999987,0.29,0.002351422261971964,2.0082879621544736,"[3, 6)","[0, 4)","[0.0, 0.1)","[5, 9)","[4, 7)",1.0
353,sucrose,fly06,6,7.300198023791271,3.092016448016779,75.29472899999874,0.291,0.001307754551052101,2.3609829205383503,"[3, 6)","[0, 4)","[0.0, 0.1)","[5, 9)","[4, 7)",1.0
354,sucrose,fly06,7,13.683424572648327,3.8626186047904723,92.92682800000085,0.359,0.011233556392747132,3.5425254141524505,"[3, 6)","[0, 4)","[0.0, 0.1)","[5, 9)","[7, 10)",2.0
355,sucrose,fly06,8,5.6795836676314915,3.2049545172144898,93.2934690000009,0.36,0.0026613965231553627,1.7721261369311934,"[3, 6)","[0, 4)","[0.0, 0.1)","[5, 9)","[7, 10)",2.0
356,sucrose,fly06,9,3.2083046827366197,2.5916967668949553,99.89300700000169,0.386,0.0072188076054169326,1.237916689837294,"[0, 3)","[0, 4)","[0.0, 0.1)","[9, 13)","[7, 10)",2.0
357,sucrose,fly06,10,15.484867437629626,3.3223257795142387,100.62628900000178,0.388,0.0026451801941912573,4.660851603750216,"[3, 6)","[0, 4)","[0.0, 0.1)","[9, 13)","[10, 13)",3.0
358,sucrose,fly06,11,21.988372359938346,4.883193771973928,109.02570100000278,0.421,0.006134202360056171,4.502867055191629,"[3, 6)","[4, 8)","[0.0, 0.1)","[9, 13)","[10, 13)",3.0
359,sucrose,fly06,12,5.190329169207739,3.6857441781563973,119.9916000000041,0.463,0.012740257793441512,1.4082174232189746,"[3, 6)","[0, 4)","[0.0, 0.1)","[9, 13)","[10, 13)",3.0
360,sucrose,fly06,13,11.332072438416755,3.4579187423147624,120.95819900000421,0.467,0.0007753521567536309,3.2771367064660875,"[3, 6)","[0, 4)","[0.0, 0.1)","[13, 17)","[13, 16)",4.0
361,sucrose,fly06,14,16.8569723950972,7.787031888685986,121.15818500000424,0.468,-0.0002785403714766488,2.164749372554799,"[6, 9)","[4, 8)","[-0.1, 0.0)","[13, 17)","[13, 16)",4.0
362,sucrose,fly06,15,25.22717090071976,10.08793178949297,121.6914810000043,0.47,0.001582538467327796,2.500727743519735,"[9, 12)","[8, 12)","[0.0, 0.1)","[13, 17)","[13, 16)",4.0
363,sucrose,fly06,16,17.30204431170115,4.340363894490192,129.65759000000526,0.501,0.004170298272608397,3.9863119158430385,"[3, 6)","[4, 8)","[0.0, 0.1)","[13, 17)","[16, 19)",5.0
364,sucrose,fly06,17,11.057054742110903,4.835636352193359,136.15713500000604,0.526,0.002841690041067352,2.286576974940562,"[3, 6)","[4, 8)","[0.0, 0.1)","[17, 21)","[16, 19)",5.0
365,sucrose,fly06,18,2.24927522420165,2.9791585795047433,137.4570440000062,0.531,-0.0025602139584817857,0.755003523369196,"[0, 3)","[0, 4)","[-0.1, 0.0)","[17, 21)","[16, 19)",5.0
366,sucrose,fly06,19,32.57352972202517,6.379340984777952,143.4566240000069,0.554,0.002580371872298981,5.10609635066544,"[6, 9)","[4, 8)","[0.0, 0.1)","[17, 21)","[19, 22)",6.0
367,sucrose,fly06,20,31.362459345120843,7.621043433482041,150.7561130000078,0.582,0.00585769456725746,4.115244798019921,"[6, 9)","[4, 8)","[0.0, 0.1)","[17, 21)","[19, 22)",6.0
368,sucrose,fly06,21,138.97336386953094,27.43717279271071,152.85596600000804,0.59,0.0018691505494191352,5.0651488372902715,"[20, 30)","[24, 28)","[0.0, 0.1)","[21, 25)","[19, 22)",6.0
369,sucrose,fly06,22,15.923752494316,2.9093698937886487,168.25488800000988,0.65,0.01009906107319078,5.473265028387202,"[0, 3)","[0, 4)","[0.0, 0.1)","[21, 25)","[22, 25)",7.0
370,sucrose,fly06,23,103.350008322772,34.19276551171086,173.75450300001054,0.671,0.0050188352822857635,3.02256944637529,"[30, 40)","[32, 36)","[0.0, 0.1)","[21, 25)","[22, 25)",7.0
371,sucrose,fly06,24,3.5976128217071617,3.706788653981548,174.88775700001068,0.675,-0.0031954385988536838,0.9705470577187836,"[3, 6)","[0, 4)","[-0.1, 0.0)","[21, 25)","[22, 25)",7.0
372,sucrose,fly06,25,18.05361423303484,3.0117854340368995,195.1196740000131,0.753,0.007273418709435681,5.994322845514383,"[3, 6)","[0, 4)","[0.0, 0.1)","[25, 29)","[25, 28)",8.0
373,sucrose,fly06,26,29.382221591631843,3.760285649798573,211.6851810000151,0.817,0.010365843884727471,7.813827014233815,"[3, 6)","[0, 4)","[0.0, 0.1)","[25, 29)","[25, 28)",8.0
374,sucrose,fly06,27,4.007949690378603,2.4992528688879694,215.8848870000156,0.833,0.001077834954432505,1.6036591336041643,"[0, 3)","[0, 4)","[0.0, 0.1)","[25, 29)","[25, 28)",8.0
375,sucrose,fly06,28,7.398977246475313,3.8019705980026806,217.6847610000158,0.84,0.000994584316047431,1.9460900750685124,"[3, 6)","[0, 4)","[0.0, 0.1)","[25, 29)","[28, 31)",9.0
376,sucrose,fly06,29,7.095243656335551,2.800123449025864,218.4847050000159,0.844,-0.00032158679479959984,2.533903874418079,"[0, 3)","[0, 4)","[-0.1, 0.0)","[29, 33)","[28, 31)",9.0
377,sucrose,fly06,30,50.33208726527632,22.309513598738825,225.21756700001671,0.87,0.008062960591999152,2.256081785132314,"[20, 30)","[20, 24)","[0.0, 0.1)","[29, 33)","[28, 31)",9.0
378,sucrose,fly06,31,12.292389477122724,3.2620796524644042,228.68399100001713,0.883,0.0013766411162331182,3.7682677269502567,"[3, 6)","[0, 4)","[0.0, 0.1)","[29, 33)",,
379,sucrose,fly06,32,79.44261237310292,25.983185471263816,241.21644700001863,0.931,0.00406708747945117,3.057462390858993,"[20, 30)","[24, 28)","[0.0, 0.1)","[29, 33)",,
380,sucrose,fly06,33,15.424683861079819,3.697802068908869,243.64961000001892,0.941,-0.0004004436453541871,4.171311382718564,"[3, 6)","[0, 4)","[-0.1, 0.0)","[33, 37)",,
381,sucrose,fly08,1,4.05178199183546,2.7436598656782993,23.165045000000255,0.03,0.16168157665477514,1.4767799910335317,"[0, 3)","[0, 4)","[0.1, 0.2)","[1, 5)","[1, 4)",0.0
382,sucrose,fly08,2,8.626413770134732,4.74846605852816,23.59834800000026,0.031,0.001066730706709429,1.8166737771331118,"[3, 6)","[4, 8)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
383,sucrose,fly08,3,3.7071128187680196,2.7598118116696755,26.998110000000306,0.035,0.0132220098708066,1.3432484066822044,"[0, 3)","[0, 4)","[0.0, 0.1)","[1, 5)","[1, 4)",0.0
384,sucrose,fly08,4,2.4375763366689194,2.953272991424009,27.26475800000031,0.036,-0.00012865153759419878,0.8253813121060539,"[0, 3)","[0, 4)","[-0.1, 0.0)","[1, 5)","[4, 7)",1.0
385,sucrose,fly08,5,10.988631809080765,2.9561765616376103,30.131224000000348,0.039,0.011813626043737036,3.7171770968218074,"[0, 3)","[0, 4)","[0.0, 0.1)","[5, 9)","[4, 7)",1.0
386,sucrose,fly08,6,2.3075758694662025,2.7660265866933633,31.231147000000362,0.041,0.0027903353320843927,0.8342565760457082,"[0, 3)","[0, 4)","[0.0, 0.1)","[5, 9)","[4, 7)",1.0
387,sucrose,fly08,7,10.472460443574164,3.5037756709041883,31.297809000000363,0.041,-0.00014194948096743487,2.988907232428961,"[3, 6)","[0, 4)","[-0.1, 0.0)","[5, 9)","[7, 10)",2.0
388,sucrose,fly08,8,5.333174495785462,3.3416739520014564,34.63090900000013,0.045,0.012290815862166654,1.5959589631990339,"[3, 6)","[0, 4)","[0.0, 0.1)","[5, 9)","[7, 10)",2.0
389,sucrose,fly08,9,8.250556805074407,3.291803160326023,37.164064999999894,0.048,0.008366566460229541,2.5063943386752396,"[3, 6)","[0, 4)","[0.0, 0.1)","[9, 13)","[7, 10)",2.0
390,sucrose,fly08,10,9.582642888514403,3.478279780378519,41.09712299999953,0.054,0.014230382278301618,2.7549948519298195,"[3, 6)","[0, 4)","[0.0, 0.1)","[9, 13)","[10, 13)",3.0
391,sucrose,fly08,11,2.6604650321267886,3.000455338824933,41.16378499999952,0.054,-0.0010123789465423805,0.886687096355417,"[3, 6)","[0, 4)","[-0.1, 0.0)","[9, 13)","[10, 13)",3.0
392,sucrose,fly08,12,15.859772590917641,3.473282246916901,41.29710899999951,0.054,-0.0007206032106362725,4.566220497915409,"[3, 6)","[0, 4)","[-0.1, 0.0)","[9, 13)","[10, 13)",3.0
393,sucrose,fly08,13,5.197718393596057,2.624886468373805,43.363630999999316,0.057,0.008266016851876223,1.9801688401465216,"[0, 3)","[0, 4)","[0.0, 0.1)","[13, 17)","[13, 16)",4.0
394,sucrose,fly08,14,9.555991990487172,3.151969037062791,44.49688499999921,0.058,3.5142749163802334e-05,3.0317531289558812,"[3, 6)","[0, 4)","[0.0, 0.1)","[13, 17)","[13, 16)",4.0
395,sucrose,fly08,15,3.071815428850944,2.904979092323444,46.29675899999904,0.06,-0.001332502462046553,1.0574311660171234,"[0, 3)","[0, 4)","[-0.1, 0.0)","[13, 17)","[13, 16)",4.0
396,sucrose,fly08,16,1.5805626370102706,2.8353284815417594,49.82984499999871,0.065,0.013498127408322402,0.5574530948706204,"[0, 3)","[0, 4)","[0.0, 0.1)","[13, 17)","[16, 19)",5.0
397,sucrose,fly08,17,12.307604280417927,3.0588456471318355,51.0297609999986,0.067,0.0033307409105526875,4.023610767008889,"[3, 6)","[0, 4)","[0.0, 0.1)","[17, 21)","[16, 19)",5.0
398,sucrose,fly08,18,15.816556208947773,3.4813027956488263,52.56298699999846,0.069,0.00835252539383094,4.543286561776931,"[3, 6)","[0, 4)","[0.0, 0.1)","[17, 21)","[16, 19)",5.0
399,sucrose,fly08,19,46.61515290530434,9.531463399542432,56.32938999999811,0.073,0.005856774338860893,4.890660641632653,"[9, 12)","[8, 12)","[0.0, 0.1)","[17, 21)","[19, 22)",6.0
400,sucrose,fly08,20,2.15312227232303,3.0484287207965157,72.22827699999837,0.094,0.03519462263757864,0.7063055985643799,"[3, 6)","[0, 4)","[0.0, 0.1)","[17, 21)","[19, 22)",6.0
401,sucrose,fly08,21,13.539083437928157,3.554970729122729,72.26160799999838,0.094,-0.004796156934533169,3.8084936472231488,"[3, 6)","[0, 4)","[-0.1, 0.0)","[21, 25)","[19, 22)",6.0
402,sucrose,fly08,22,14.15439785211699,3.2442452804119237,81.39430199999947,0.106,0.022472489861618816,4.362924695484121,"[3, 6)","[0, 4)","[0.0, 0.1)","[21, 25)","[22, 25)",7.0
403,sucrose,fly08,23,25.964559205435858,3.6251592239839745,81.6609499999995,0.106,0.002084688394962231,7.1623224253585605,"[3, 6)","[0, 4)","[0.0, 0.1)","[21, 25)","[22, 25)",7.0
404,sucrose,fly08,24,2.044348225468832,3.048574137089046,85.66066999999998,0.112,0.008555219189197827,0.6705916056287525,"[3, 6)","[0, 4)","[0.0, 0.1)","[21, 25)","[22, 25)",7.0
405,sucrose,fly08,25,84.03747241245736,5.17335760963638,90.52699600000057,0.118,0.00018415303999108623,16.24428055310178,"[3, 6)","[4, 8)","[0.0, 0.1)","[25, 29)","[25, 28)",8.0
406,sucrose,fly08,26,9.736423679820284,3.148650476359017,91.72691200000071,0.12,-0.0005582451904846408,3.092252935955954,"[3, 6)","[0, 4)","[-0.1, 0.0)","[25, 29)","[25, 28)",8.0
407,sucrose,fly08,27,2.2357334886185742,3.0384668351305537,96.6932310000013,0.126,0.004145441893274815,0.735809738901597,"[3, 6)","[0, 4)","[0.0, 0.1)","[25, 29)","[25, 28)",8.0
408,sucrose,fly08,28,13.841319799926703,3.370185009819466,101.22624700000185,0.132,0.006325993315526773,4.106991087907116,"[3, 6)","[0, 4)","[0.0, 0.1)","[25, 29)","[28, 31)",9.0
409,sucrose,fly08,29,9.492306503519412,3.8714648949097366,101.85953600000192,0.133,0.00033029770051823393,2.4518642842403264,"[3, 6)","[0, 4)","[0.0, 0.1)","[29, 33)","[28, 31)",9.0
410,sucrose,fly08,30,11.617067915030498,3.2265244123625534,102.35950100000198,0.133,-0.0011153771849894412,3.6004897004712726,"[3, 6)","[0, 4)","[-0.1, 0.0)","[29, 33)","[28, 31)",9.0
411,sucrose,fly08,31,5.220032201125794,3.3870795203416093,102.42616300000199,0.134,0.0004812848905033362,1.5411602148033772,"[3, 6)","[0, 4)","[0.0, 0.1)","[29, 33)",,
412,sucrose,fly08,32,2.2076324152397953,2.6586504931226145,105.8592560000024,0.138,0.0040020841310574595,0.830358266703536,"[0, 3)","[0, 4)","[0.0, 0.1)","[29, 33)",,
413,sucrose,fly08,33,36.27031750856858,6.258364494388924,107.35915100000258,0.14,0.001474268715287358,5.795494580267343,"[6, 9)","[4, 8)","[0.0, 0.1)","[33, 37)",,
414,sucrose,fly08,34,29.388247453830356,5.896897231314625,107.5258060000026,0.14,0.0005677019350877055,4.983679772774111,"[3, 6)","[4, 8)","[0.0, 0.1)","[33, 37)",,
415,sucrose,fly08,35,53.027142629196504,8.251706921253824,112.4587940000032,0.147,0.006305437956390575,6.426202861448596,"[6, 9)","[8, 12)","[0.0, 0.1)","[33, 37)",,
416,sucrose,fly08,36,40.870713711521766,10.926358902197553,112.99209000000326,0.147,0.002790013775923944,3.7405611583289367,"[9, 12)","[8, 12)","[0.0, 0.1)","[33, 37)",,
417,sucrose,fly08,37,10.850201618446391,3.2990895191597365,126.6578000000049,0.165,0.015105346664263136,3.288847288148122,"[3, 6)","[0, 4)","[0.0, 0.1)","[37, 41)",,
418,sucrose,fly08,38,114.93886355194073,3.681956784326309,126.95777900000493,0.166,0.0007043833182241999,31.21678778013447,"[3, 6)","[0, 4)","[0.0, 0.1)","[37, 41)",,
419,sucrose,fly08,39,9.07026353575037,3.3677745889673036,144.189906000007,0.188,0.01915291913110176,2.693251373017717,"[3, 6)","[0, 4)","[0.0, 0.1)","[37, 41)",,
420,sucrose,fly08,40,24.037108941036475,3.8275879019715786,144.38989200000702,0.188,-0.002077449363447781,6.279962617881365,"[3, 6)","[0, 4)","[-0.1, 0.0)","[37, 41)",,
421,sucrose,fly08,41,16.365957023040444,3.296364229274511,153.2892690000081,0.2,0.009569071419716413,4.964850934158568,"[3, 6)","[0, 4)","[0.0, 0.1)","[41, 45)",,
422,sucrose,fly08,42,2.2181179834311275,3.354333471909888,153.78923400000815,0.201,0.002754150939641764,0.6612693705042323,"[3, 6)","[0, 4)","[0.0, 0.1)","[41, 45)",,
423,sucrose,fly08,43,2.6530632704938064,2.635200643562095,157.5556370000086,0.205,0.0015382171540899436,1.0067784694024535,"[0, 3)","[0, 4)","[0.0, 0.1)","[41, 45)",,
424,sucrose,fly08,44,136.81317713287137,18.741488539676997,158.68889100000874,0.207,0.002114801529446403,7.300016583166734,"[15, 20)","[16, 20)","[0.0, 0.1)","[41, 45)",,
425,sucrose,fly08,45,13.248129457341381,3.0097771790577657,162.42196300000919,0.212,0.0036175632426014848,4.401697756738527,"[3, 6)","[0, 4)","[0.0, 0.1)","[45, 49)",,
426,sucrose,fly08,46,3.2791369016987546,2.5114633566926146,162.5552870000092,0.212,-0.00013050342199180665,1.3056678262736436,"[0, 3)","[0, 4)","[-0.1, 0.0)","[45, 49)",,
427,sucrose,fly08,47,1.5564045538413565,2.6612203515200687,167.4882750000098,0.218,0.0023752381869248385,0.5848461789165073,"[0, 3)","[0, 4)","[0.0, 0.1)","[45, 49)",,
428,sucrose,fly08,48,24.875005513615214,6.1272119759518295,167.72159200000982,0.219,-0.0017916854893029743,4.05975925286166,"[6, 9)","[4, 8)","[-0.1, 0.0)","[45, 49)",,
429,sucrose,fly08,49,2.242917883581112,2.765556096013186,170.45473400001015,0.222,0.0012906518952791879,0.8110187628500803,"[0, 3)","[0, 4)","[0.0, 0.1)",,,
430,sucrose,fly08,50,10.347183393695072,3.2160047371343676,170.65472000001017,0.223,-0.002002347623413947,3.2174030324703335,"[3, 6)","[0, 4)","[-0.1, 0.0)",,,
431,sucrose,fly08,51,19.082788426013458,5.532270319618473,171.28800900001025,0.223,0.0016083867359660553,3.449359363070582,"[3, 6)","[4, 8)","[0.0, 0.1)",,,
432,sucrose,fly08,52,3.1371676099778405,3.081514422693018,191.98656000001273,0.25,0.015565187012027526,1.018060336461507,"[3, 6)","[0, 4)","[0.0, 0.1)",,,
